Date,Open,High,Low,Close
2019-11-24 04-AM,7202.05,7219.93,7152.83,7169.1
2019-11-24 03-AM,7239.23,7239.99,7185,7202.05
2019-11-24 02-AM,7254.63,7275,7238.83,7239.23
2019-11-24 01-AM,7244.74,7266.87,7229.26,7254.63
2019-11-24 12-AM,7311.57,7330.39,7222,7244.74
2019-11-23 11-PM,7293.04,7319.45,7293.04,7311.57
2019-11-23 10-PM,7276.01,7326,7264.47,7293.04
2019-11-23 09-PM,7270.46,7283.72,7237.78,7276.01
2019-11-23 08-PM,7285.68,7296.53,7240,7270.46
2019-11-23 07-PM,7307.71,7324.14,7271.77,7285.68
2019-11-23 06-PM,7287.09,7334.86,7269,7307.71
2019-11-23 05-PM,7293.65,7307.68,7248,7287.09
2019-11-23 04-PM,7291.2,7344.48,7230.65,7293.65
2019-11-23 03-PM,7256.38,7333.5,7226.34,7291.2
2019-11-23 02-PM,7170.31,7298,7162.76,7256.38
2019-11-23 01-PM,7150.14,7180,7147.16,7170.31
2019-11-23 12-PM,7171.92,7197.23,7139.75,7150.14
2019-11-23 11-AM,7165.17,7215,7149.22,7171.92
2019-11-23 10-AM,7153.48,7199.99,7114.28,7165.17
2019-11-23 09-AM,7136.57,7171.09,7080.01,7153.48
2019-11-23 08-AM,7171.3,7207.98,7112.26,7136.57
2019-11-23 07-AM,7201.61,7235.4,7158.31,7171.3
2019-11-23 06-AM,7200.78,7224.19,7176.9,7201.61
2019-11-23 05-AM,7202.04,7234.92,7170.29,7200.78
2019-11-23 04-AM,7271.94,7300.69,7202,7202.04
2019-11-23 03-AM,7249.84,7292.51,7232.18,7271.94
2019-11-23 02-AM,7197.24,7277.49,7189.03,7249.84
2019-11-23 01-AM,7195.03,7213.17,7161.45,7197.24
2019-11-23 12-AM,7268.23,7284.57,7143,7195.03
2019-11-22 11-PM,7245.89,7297.75,7156.36,7268.23
2019-11-22 10-PM,7321.61,7340,7207.65,7245.89
2019-11-22 09-PM,7314.4,7344.58,7275.7,7321.61
2019-11-22 08-PM,7297.91,7378.25,7257.27,7314.4
2019-11-22 07-PM,7231.78,7350,7200,7297.91
2019-11-22 06-PM,7143.1,7244.03,7133.38,7231.78
2019-11-22 05-PM,7126.17,7178.21,7116.59,7143.1
2019-11-22 04-PM,7124.35,7220,7098.9,7126.17
2019-11-22 03-PM,7035.94,7148,7035.94,7124.35
2019-11-22 02-PM,7034,7106.69,6790,7035.94
2019-11-22 01-PM,7146.95,7146.95,6985,7034
2019-11-22 12-PM,7106.71,7159.56,7078.11,7146.95
2019-11-22 11-AM,7080.32,7184.01,7060,7106.71
2019-11-22 10-AM,7402.73,7404,6940,7080.32
2019-11-22 09-AM,7518.31,7522.95,7360,7402.73
2019-11-22 08-AM,7556.41,7750,7502.72,7518.31
2019-11-22 07-AM,7460.21,7572.05,7401,7556.41
2019-11-22 06-AM,7559.39,7574.99,7420,7460.21
2019-11-22 05-AM,7613.6,7621.66,7523.8,7559.39
2019-11-22 04-AM,7599.85,7632.03,7597.78,7613.6
2019-11-22 03-AM,7636.7,7641.88,7588,7599.85
2019-11-22 02-AM,7647.65,7668.81,7623.59,7636.7
2019-11-22 01-AM,7685.02,7692.18,7645.18,7647.65
2019-11-22 12-AM,7627.74,7685.02,7616.88,7685.02
2019-11-21 11-PM,7623.49,7640.26,7601.26,7627.74
2019-11-21 10-PM,7595.36,7628.06,7594.04,7623.49
2019-11-21 09-PM,7600,7630,7587.1,7595.36
2019-11-21 08-PM,7629.81,7660,7566,7600
2019-11-21 07-PM,7587.14,7632.54,7583.23,7629.81
2019-11-21 06-PM,7573.43,7606.85,7559.49,7587.14
2019-11-21 05-PM,7614,7615.87,7526.45,7573.43
2019-11-21 04-PM,7631.44,7669.47,7597.26,7614
2019-11-21 03-PM,7794.6,7799.61,7500,7631.44
2019-11-21 02-PM,7884.89,7897.79,7777.77,7794.6
2019-11-21 01-PM,7902,7904.09,7880,7884.89
2019-11-21 12-PM,7870.66,7920,7840.81,7902
2019-11-21 11-AM,7922.34,7922.74,7855,7870.66
2019-11-21 10-AM,7933.52,7941.33,7905,7922.34
2019-11-21 09-AM,7936.1,7968.07,7916.2,7933.52
2019-11-21 08-AM,8088.58,8095,7910,7936.1
2019-11-21 07-AM,8094.31,8104,8075.23,8088.58
2019-11-21 06-AM,8124.24,8126,8083.39,8094.31
2019-11-21 05-AM,8113.99,8125,8107.58,8124.24
2019-11-21 04-AM,8125.98,8129.26,8100.33,8113.99
2019-11-21 03-AM,8121.19,8134.73,8096.62,8125.98
2019-11-21 02-AM,8123.13,8129.78,8104,8121.19
2019-11-21 01-AM,8098.48,8131.03,8092.1,8123.13
2019-11-21 12-AM,8098.01,8099.25,8080.35,8098.48
2019-11-20 11-PM,8091.05,8100,8077,8098.01
2019-11-20 10-PM,8099.72,8116,8080.92,8091.05
2019-11-20 09-PM,8098.07,8110,8076.54,8099.72
2019-11-20 08-PM,8088.62,8107.5,8066,8098.07
2019-11-20 07-PM,8104.76,8113.2,8072.56,8088.62
2019-11-20 06-PM,8146.4,8264.29,8086.04,8104.76
2019-11-20 05-PM,8122.67,8150.89,8122.06,8146.4
2019-11-20 04-PM,8127.68,8145,8114.28,8122.67
2019-11-20 03-PM,8146.91,8156.78,8100.83,8127.68
2019-11-20 02-PM,8086.08,8160,8086,8146.91
2019-11-20 01-PM,8080.96,8093.69,8070,8086.08
2019-11-20 12-PM,8088.41,8109.84,8063.02,8080.96
2019-11-20 11-AM,8061,8097.82,8053.27,8088.41
2019-11-20 10-AM,8076,8083.68,8038.4,8061
2019-11-20 09-AM,8089.66,8102.26,8064.34,8076
2019-11-20 08-AM,8121.47,8134,8082.46,8089.66
2019-11-20 07-AM,8126.86,8137.8,8118,8121.47
2019-11-20 06-AM,8113.02,8141.62,8105.6,8126.86
2019-11-20 05-AM,8109,8119.88,8078.9,8113.02
2019-11-20 04-AM,8130.37,8148.16,8100.01,8109
2019-11-20 03-AM,8143.71,8143.72,8124.06,8130.37
2019-11-20 02-AM,8130.53,8158.36,8128.95,8143.71
2019-11-20 01-AM,8124.07,8149,8115.44,8130.53
2019-11-20 12-AM,8133.64,8135.99,8095,8124.07
2019-11-19 11-PM,8139.44,8154.23,8114.37,8133.64
2019-11-19 10-PM,8116.73,8165.02,8114.43,8139.44
